date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
6407	-83	-2	15	40	1591	8320	842894	10	1506	2405302	7	40157	2	1	0	13314	28	0	3	4583	0	15954	1591	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1240034	1223769	20457	0
6406	-83	-2	15	40	1511	8320	842768	10	1506	2405239	7	40151	2	1	0	13313	28	0	3	4583	0	15954	1511	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239984	1223769	20457	0
6405	-83	-2	15	40	1431	8318	842642	10	1505	2405050	7	40145	2	1	0	13310	28	0	3	4580	0	15947	1431	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239934	1223769	20457	0
6404	-83	-2	15	40	1351	8318	842516	10	1505	2404987	7	40139	2	1	0	13309	28	0	3	4580	0	15947	1351	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239884	1223769	20457	0
6403	-83	-2	15	40	1271	8318	842390	10	1505	2404861	7	40133	2	1	0	13307	28	0	3	4580	0	15947	1271	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239834	1223769	20457	0
6402	-83	-2	15	40	1191	8318	842264	10	1505	2404735	7	40127	2	1	0	13305	28	0	3	4580	0	15947	1191	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239784	1223769	20457	0
6401	-83	-2	15	40	1031	8316	842012	10	1504	2404483	7	40115	2	1	0	13301	28	0	3	4577	0	15940	1031	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239684	1223769	20457	0
6400	-83	-2	15	40	951	8316	841949	10	1504	2404357	7	40112	2	1	0	13299	28	0	3	4577	0	15940	951	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239634	1223769	20457	0
6399	-83	-2	15	40	871	8316	841823	10	1504	2404294	7	40106	2	1	0	13298	28	0	3	4577	0	15940	871	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239584	1223769	20457	0
6398	-83	-2	15	40	791	8316	841697	10	1504	2404168	7	40100	2	1	0	13296	28	0	3	4577	0	15940	791	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239534	1223769	20457	0
6397	-83	-2	15	40	711	8314	841571	10	1503	2404042	7	40094	2	1	0	13294	28	0	3	4574	0	15933	711	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239484	1223769	20457	0
6396	-83	-2	15	40	631	8314	841445	10	1503	2403916	7	40088	2	1	0	13292	28	0	3	4574	0	15933	631	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239434	1223769	20457	0
6395	-83	-2	15	40	551	8314	841319	10	1503	2403790	7	40082	2	1	0	13290	28	0	3	4574	0	15933	551	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239384	1223769	20457	0
6394	-83	-2	15	40	471	8314	841193	10	1503	2403664	7	40076	2	1	0	13288	28	0	3	4574	0	15933	471	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239334	1223769	20457	0
6393	-83	-2	15	40	391	8314	841130	10	1503	2403538	7	40073	2	1	0	13286	28	0	3	4574	0	15933	391	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239284	1223769	20457	0
6392	-83	-2	15	40	311	8312	840941	10	1502	2403412	7	40064	2	1	0	13284	28	0	3	4571	0	15926	311	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239234	1223769	20457	0
6391	-83	-2	15	40	151	8312	840752	10	1502	2403223	7	40055	2	1	0	13281	28	0	3	4571	0	15926	151	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239134	1223769	20457	0
6390	-83	-2	15	40	71	8312	840626	10	1502	2403097	7	40049	2	1	0	13279	28	0	3	4571	0	15926	71	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239084	1223769	20457	0
6389	-83	-2	15	40	16375	8312	840500	10	1502	2402971	7	40043	2	1	0	13277	28	0	3	4571	0	15926	16375	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1239034	1223769	20457	0
6388	-83	-2	15	40	16295	8310	840374	10	1501	2402845	7	40037	2	1	0	13275	28	0	3	4568	0	15919	16295	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238984	1223769	20457	0
6387	-83	-2	15	40	16215	8310	840248	10	1501	2402719	7	40031	2	1	0	13273	28	0	3	4568	0	15919	16215	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238934	1223769	20457	0
6386	-83	-2	15	40	16135	8310	840185	10	1501	2402593	7	40028	2	1	0	13271	28	0	3	4568	0	15919	16135	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238884	1223769	20457	0
6385	-83	-2	15	40	16055	8310	840059	10	1501	2402467	7	40022	2	1	0	13269	28	0	3	4568	0	15919	16055	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238834	1223769	20457	0
6384	-83	-2	15	40	15975	8310	839933	10	1501	2402404	7	40016	2	1	0	13268	28	0	3	4568	0	15919	15975	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238784	1223769	20457	0
6383	-83	-2	15	40	15893	8308	839807	10	1500	2402215	7	40010	2	1	0	13265	28	0	3	4565	0	15912	15893	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238732	1223769	20457	0
6382	-83	-2	15	40	15813	8308	839681	10	1500	2402152	7	40004	2	1	0	13264	28	0	3	4565	0	15912	15813	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238682	1223769	20457	0
6381	-83	-2	15	40	15654	8308	839429	10	1500	2401900	7	39992	2	1	0	13260	28	0	3	4565	0	15912	15654	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238583	1223769	20457	0
6380	-83	-2	15	40	15574	8306	839366	10	1499	2401774	7	39989	2	1	0	13258	28	0	3	4562	0	15905	15574	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238533	1223769	20457	0
6379	-83	-2	15	40	15495	8306	839177	10	1499	2401648	7	39980	2	1	0	13256	28	0	3	4562	0	15905	15495	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238484	1223769	20457	0
6378	-83	-2	15	40	15414	8306	839114	10	1499	2401522	7	39977	2	1	0	13254	28	0	3	4562	0	15905	15414	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238433	1223769	20457	0
6377	-83	-2	15	40	15334	8306	838988	10	1499	2401459	7	39971	2	1	0	13253	28	0	3	4562	0	15905	15334	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238383	1223769	20457	0
6376	-83	-2	15	40	15255	8306	838862	10	1499	2401333	7	39965	2	1	0	13251	28	0	3	4562	0	15905	15255	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238334	1223769	20457	0
6375	-83	-2	15	40	15173	8304	838736	10	1498	2401144	7	39959	2	1	0	13248	28	0	3	4559	0	15898	15173	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238282	1223769	20457	0
6374	-83	-2	15	40	15095	8304	838610	10	1498	2401081	7	39953	2	1	0	13247	28	0	3	4559	0	15898	15095	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238234	1223769	20457	0
6373	-83	-2	15	40	15015	8304	838484	10	1498	2400955	7	39947	2	1	0	13245	28	0	3	4559	0	15898	15015	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238184	1223769	20457	0
6372	-83	-2	15	40	14933	8304	838358	10	1498	2400829	7	39941	2	1	0	13243	28	0	3	4559	0	15898	14933	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238132	1223769	20457	0
6371	-83	-2	15	40	14773	8302	838106	10	1497	2400577	7	39929	2	1	0	13239	28	0	3	4556	0	15891	14773	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1238032	1223769	20457	0
6370	-83	-2	15	40	14693	8302	838043	10	1497	2400451	7	39926	2	1	0	13237	28	0	3	4556	0	15891	14693	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237982	1223769	20457	0
6369	-83	-2	15	40	14615	8302	837917	10	1497	2400388	7	39920	2	1	0	13236	28	0	3	4556	0	15891	14615	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237934	1223769	20457	0
6368	-83	-2	15	40	14533	8302	837791	10	1497	2400262	7	39914	2	1	0	13234	28	0	3	4556	0	15891	14533	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237882	1223769	20457	0
6367	-83	-2	15	40	14453	8302	837665	10	1497	2400136	7	39908	2	1	0	13232	28	0	3	4556	0	15891	14453	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237832	1223769	20457	0
6366	-83	-2	15	40	14375	8300	837539	10	1496	2400010	7	39902	2	1	0	13230	28	0	3	4553	0	15884	14375	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237784	1223769	20457	0
6365	-83	-2	15	40	14293	8300	837413	10	1496	2399884	7	39896	2	1	0	13228	28	0	3	4553	0	15884	14293	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237732	1223769	20457	0
6364	-83	-2	15	40	14213	8300	837287	10	1496	2399758	7	39890	2	1	0	13226	28	0	3	4553	0	15884	14213	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237682	1223769	20457	0
6363	-83	-2	15	40	14135	8300	837224	10	1496	2399632	7	39887	2	1	0	13224	28	0	3	4553	0	15884	14135	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237634	1223769	20457	0
6362	-83	-2	15	40	14053	8300	837098	10	1496	2399569	7	39881	2	1	0	13223	28	0	3	4553	0	15884	14053	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237582	1223769	20457	0
6361	-83	-2	15	40	13895	8298	836846	10	1495	2399317	7	39869	2	1	0	13219	28	0	3	4550	0	15877	13895	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237484	1223769	20457	0
6360	-83	-2	15	40	13815	8298	836720	10	1495	2399191	7	39863	2	1	0	13217	28	0	3	4550	0	15877	13815	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237434	1223769	20457	0
6359	-83	-2	15	40	13733	8298	836594	10	1495	2399065	7	39857	2	1	0	13215	28	0	3	4550	0	15877	13733	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237382	1223769	20457	0
6358	-83	-2	15	40	13655	8296	836531	10	1494	2398939	7	39854	2	1	0	13213	28	0	3	4547	0	15870	13655	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237334	1223769	20457	0
6357	-83	-2	15	40	13575	8296	836342	10	1494	2398813	7	39845	2	1	0	13211	28	0	3	4547	0	15870	13575	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237284	1223769	20457	0
6356	-83	-2	15	40	13494	8296	836279	10	1494	2398687	7	39842	2	1	0	13209	28	0	3	4547	0	15870	13494	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237233	1223769	20457	0
6355	-83	-2	15	40	13415	8296	836153	10	1494	2398624	7	39836	2	1	0	13208	28	0	3	4547	0	15870	13415	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237184	1223769	20457	0
6354	-83	-2	15	40	13335	8296	836027	10	1494	2398498	7	39830	2	1	0	13206	28	0	3	4547	0	15870	13335	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237134	1223769	20457	0
6353	-83	-2	15	40	13255	8294	835901	10	1493	2398372	7	39824	2	1	0	13204	28	0	3	4544	0	15863	13255	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237084	1223769	20457	0
6352	-83	-2	15	40	13175	8294	835775	10	1493	2398246	7	39818	2	1	0	13202	28	0	3	4544	0	15863	13175	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1237034	1223769	20457	0
6351	-83	-2	15	40	13015	8294	835523	10	1493	2397994	7	39806	2	1	0	13198	28	0	3	4544	0	15863	13015	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236934	1223769	20457	0
6350	-83	-2	15	40	12935	8294	835460	10	1493	2397868	7	39803	2	1	0	13196	28	0	3	4544	0	15863	12935	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236884	1223769	20457	0
6349	-83	-2	15	40	12854	8292	835271	10	1492	2397742	7	39794	2	1	0	13194	28	0	3	4541	0	15856	12854	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236833	1223769	20457	0
6348	-83	-2	15	40	12775	8292	835208	10	1492	2397616	7	39791	2	1	0	13192	28	0	3	4541	0	15856	12775	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236784	1223769	20457	0
6347	-83	-2	15	40	12695	8292	835082	10	1492	2397553	7	39785	2	1	0	13191	28	0	3	4541	0	15856	12695	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236734	1223769	20457	0
6346	-83	-2	15	40	12615	8292	834956	10	1492	2397427	7	39779	2	1	0	13189	28	0	3	4541	0	15856	12615	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236684	1223769	20457	0
6345	-83	-2	15	40	12535	8292	834830	10	1492	2397301	7	39773	2	1	0	13187	28	0	3	4541	0	15856	12535	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236634	1223769	20457	0
6344	-83	-2	15	40	12455	8290	834704	10	1491	2397175	7	39767	2	1	0	13185	28	0	3	4538	0	15849	12455	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236584	1223769	20457	0
6343	-83	-2	15	40	12375	8290	834578	10	1491	2397049	7	39761	2	1	0	13183	28	0	3	4538	0	15849	12375	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236534	1223769	20457	0
6342	-83	-2	15	40	12295	8290	834515	10	1491	2396923	7	39758	2	1	0	13181	28	0	3	4538	0	15849	12295	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236484	1223769	20457	0
6341	-83	-2	15	40	12135	8290	834263	10	1491	2396734	7	39746	2	1	0	13178	28	0	3	4538	0	15849	12135	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236384	1223769	20457	0
6340	-83	-2	15	40	12055	8288	834137	10	1490	2396545	7	39740	2	1	0	13175	28	0	3	4535	0	15842	12055	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236334	1223769	20457	0
6339	-83	-2	15	40	11975	8288	834011	10	1490	2396482	7	39734	2	1	0	13174	28	0	3	4535	0	15842	11975	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236284	1223769	20457	0
6338	-83	-2	15	40	11895	8288	833885	10	1490	2396356	7	39728	2	1	0	13172	28	0	3	4535	0	15842	11895	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236234	1223769	20457	0
6337	-83	-2	15	40	11815	8288	833759	10	1490	2396230	7	39722	2	1	0	13170	28	0	3	4535	0	15842	11815	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236184	1223769	20457	0
6336	-83	-2	15	40	11735	8286	833696	10	1489	2396104	7	39719	2	1	0	13168	28	0	3	4532	0	15835	11735	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236134	1223769	20457	0
6335	-83	-2	15	40	11655	8286	833507	10	1489	2395978	7	39710	2	1	0	13166	28	0	3	4532	0	15835	11655	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236084	1223769	20457	0
6334	-83	-2	15	40	11575	8286	833444	10	1489	2395852	7	39707	2	1	0	13164	28	0	3	4532	0	15835	11575	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1236034	1223769	20457	0
6333	-83	-2	15	40	11495	8286	833318	10	1489	2395789	7	39701	2	1	0	13163	28	0	3	4532	0	15835	11495	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235984	1223769	20457	0
6332	-83	-2	15	40	11415	8286	833192	10	1489	2395663	7	39695	2	1	0	13161	28	0	3	4532	0	15835	11415	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235934	1223769	20457	0
6331	-83	-2	15	40	11255	8284	832940	10	1488	2395411	7	39683	2	1	0	13157	28	0	3	4529	0	15828	11255	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235834	1223769	20457	0
6330	-83	-2	15	40	11175	8284	832814	10	1488	2395285	7	39677	2	1	0	13155	28	0	3	4529	0	15828	11175	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235784	1223769	20457	0
6329	-83	-2	15	40	11095	8284	832688	10	1488	2395159	7	39671	2	1	0	13153	28	0	3	4529	0	15828	11095	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235734	1223769	20457	0
6328	-83	-2	15	40	11015	8284	832625	10	1488	2395033	7	39668	2	1	0	13151	28	0	3	4529	0	15828	11015	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235684	1223769	20457	0
6327	-83	-2	15	40	10935	8282	832436	10	1487	2394907	7	39659	2	1	0	13149	28	0	3	4526	0	15821	10935	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235634	1223769	20457	0
6326	-83	-2	15	40	10855	8282	832373	10	1487	2394781	7	39656	2	1	0	13147	28	0	3	4526	0	15821	10855	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235584	1223769	20457	0
6325	-83	-2	15	40	10775	8282	832247	10	1487	2394718	7	39650	2	1	0	13146	28	0	3	4526	0	15821	10775	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235534	1223769	20457	0
6324	-83	-2	15	40	10695	8282	832121	10	1487	2394592	7	39644	2	1	0	13144	28	0	3	4526	0	15821	10695	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235484	1223769	20457	0
6323	-83	-2	15	40	10615	8282	831995	10	1487	2394466	7	39638	2	1	0	13142	28	0	3	4526	0	15821	10615	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235434	1223769	20457	0
6322	-83	-2	15	40	10535	8280	831869	10	1486	2394340	7	39632	2	1	0	13140	28	0	3	4523	0	15814	10535	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235384	1223769	20457	0
6321	-83	-2	15	40	10375	8280	831680	10	1486	2394088	7	39623	2	1	0	13136	28	0	3	4523	0	15814	10375	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235284	1223769	20457	0
6320	-83	-2	15	40	10295	8280	831554	10	1486	2393962	7	39617	2	1	0	13134	28	0	3	4523	0	15814	10295	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235234	1223769	20457	0
6319	-83	-2	15	40	10215	8280	831428	10	1486	2393899	7	39611	2	1	0	13133	28	0	3	4523	0	15814	10215	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235184	1223769	20457	0
6318	-83	-2	15	40	10135	8278	831302	10	1485	2393710	7	39605	2	1	0	13130	28	0	3	4520	0	15807	10135	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235134	1223769	20457	0
6317	-83	-2	15	40	10055	8278	831176	10	1485	2393647	7	39599	2	1	0	13129	28	0	3	4520	0	15807	10055	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235084	1223769	20457	0
6316	-83	-2	15	40	9975	8278	831050	10	1485	2393521	7	39593	2	1	0	13127	28	0	3	4520	0	15807	9975	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1235034	1223769	20457	0
6315	-83	-2	15	40	9894	8278	830924	10	1485	2393395	7	39587	2	1	0	13125	28	0	3	4520	0	15807	9894	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234983	1223769	20457	0
6314	-83	-2	15	40	9815	8276	830861	10	1484	2393269	7	39584	2	1	0	13123	28	0	3	4517	0	15800	9815	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234934	1223769	20457	0
6313	-83	-2	15	40	9735	8276	830672	10	1484	2393143	7	39575	2	1	0	13121	28	0	3	4517	0	15800	9735	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234884	1223769	20457	0
6312	-83	-2	15	40	9575	8276	830483	10	1484	2392954	7	39566	2	1	0	13118	28	0	3	4517	0	15800	9575	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234784	1223769	20457	0
6311	-83	-2	15	40	9495	8276	830357	10	1484	2392828	7	39560	2	1	0	13116	28	0	3	4517	0	15800	9495	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234734	1223769	20457	0
6310	-83	-2	15	40	9415	8274	830231	10	1483	2392702	7	39554	2	1	0	13114	28	0	3	4514	0	15793	9415	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234684	1223769	20457	0
6309	-83	-2	15	40	9335	8274	830105	10	1483	2392576	7	39548	2	1	0	13112	28	0	3	4514	0	15793	9335	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234634	1223769	20457	0
6308	-83	-2	15	40	9255	8274	829979	10	1483	2392450	7	39542	2	1	0	13110	28	0	3	4514	0	15793	9255	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234584	1223769	20457	0
6307	-83	-2	15	40	9175	8274	829853	10	1483	2392324	7	39536	2	1	0	13108	28	0	3	4514	0	15793	9175	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234534	1223769	20457	0
6306	-83	-2	15	40	9095	8274	829790	10	1483	2392198	7	39533	2	1	0	13106	28	0	3	4514	0	15793	9095	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234484	1223769	20457	0
6305	-83	-2	15	40	9015	8272	829601	10	1482	2392072	7	39524	2	1	0	13104	28	0	3	4511	0	15786	9015	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234434	1223769	20457	0
6304	-83	-2	15	40	8935	8272	829538	10	1482	2391946	7	39521	2	1	0	13102	28	0	3	4511	0	15786	8935	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234384	1223769	20457	0
6303	-83	-2	15	40	8855	8272	829412	10	1482	2391883	7	39515	2	1	0	13101	28	0	3	4511	0	15786	8855	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234334	1223769	20457	0
6302	-83	-2	15	40	8695	8272	829160	10	1482	2391631	7	39503	2	1	0	13097	28	0	3	4511	0	15786	8695	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234234	1223769	20457	0
6301	-83	-2	15	40	8615	8270	829034	10	1481	2391505	7	39497	2	1	0	13095	28	0	3	4508	0	15779	8615	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234184	1223769	20457	0
6300	-83	-2	15	40	8535	8270	828908	10	1481	2391379	7	39491	2	1	0	13093	28	0	3	4508	0	15779	8535	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234134	1223769	20457	0
6299	-83	-2	15	40	8455	8270	828845	10	1481	2391253	7	39488	2	1	0	13091	28	0	3	4508	0	15779	8455	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234084	1223769	20457	0
6298	-83	-2	15	40	8375	8270	828719	10	1481	2391127	7	39482	2	1	0	13089	28	0	3	4508	0	15779	8375	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1234034	1223769	20457	0
6297	-83	-2	15	40	8295	8270	828593	10	1481	2391064	7	39476	2	1	0	13088	28	0	3	4508	0	15779	8295	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233984	1223769	20457	0
6296	-83	-2	15	40	8215	8268	828467	10	1480	2390875	7	39470	2	1	0	13085	28	0	3	4505	0	15772	8215	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233934	1223769	20457	0
6295	-83	-2	15	40	8135	8268	828341	10	1480	2390812	7	39464	2	1	0	13084	28	0	3	4505	0	15772	8135	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233884	1223769	20457	0
6294	-83	-2	15	40	8055	8268	828215	10	1480	2390686	7	39458	2	1	0	13082	28	0	3	4505	0	15772	8055	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233834	1223769	20457	0
6293	-83	-2	15	40	7975	8268	828089	10	1480	2390560	7	39452	2	1	0	13080	28	0	3	4505	0	15772	7975	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233784	1223769	20457	0
6292	-83	-2	15	40	7815	8266	827837	10	1479	2390308	7	39440	2	1	0	13076	28	0	3	4502	0	15765	7815	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233684	1223769	20457	0
6291	-83	-2	15	40	7735	8266	827774	10	1479	2390182	7	39437	2	1	0	13074	28	0	3	4502	0	15765	7735	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233634	1223769	20457	0
6290	-83	-2	15	40	7655	8266	827648	10	1479	2390119	7	39431	2	1	0	13073	28	0	3	4502	0	15765	7655	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233584	1223769	20457	0
6289	-83	-2	15	40	7575	8266	827522	10	1479	2389993	7	39425	2	1	0	13071	28	0	3	4502	0	15765	7575	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233534	1223769	20457	0
6288	-83	-2	15	40	7495	8264	827396	10	1478	2389867	7	39419	2	1	0	13069	28	0	3	4499	0	15758	7495	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233484	1223769	20457	0
6287	-83	-2	15	40	7415	8264	827270	10	1478	2389741	7	39413	2	1	0	13067	28	0	3	4499	0	15758	7415	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233434	1223769	20457	0
6286	-83	-2	15	40	7335	8264	827144	10	1478	2389615	7	39407	2	1	0	13065	28	0	3	4499	0	15758	7335	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233384	1223769	20457	0
6285	-83	-2	15	40	7255	8264	827018	10	1478	2389489	7	39401	2	1	0	13063	28	0	3	4499	0	15758	7255	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233334	1223769	20457	0
6284	-83	-2	15	40	7175	8264	826955	10	1478	2389363	7	39398	2	1	0	13061	28	0	3	4499	0	15758	7175	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233284	1223769	20457	0
6283	-83	-2	15	40	7095	8262	826766	10	1477	2389237	7	39389	2	1	0	13059	28	0	3	4496	0	15751	7095	1063	0	0	0	0	151	0	13	25609	1226166	64624	71	0	0	1233234	1223769	20457	0
