,date_index,rsrp,rsrq,wbcqi
3058,3474,-111,-4,12
3059,3473,-111,-4,12
3060,3472,-111,-4,12
3061,3471,-111,-5,12
3062,3470,-111,-5,12
3063,3469,-111,-5,12
3064,3468,-111,-5,12
3065,3467,-111,-5,12
3066,3466,-111,-5,12
3067,3465,-111,-5,12
3068,3464,-111,-5,12
3069,3463,-111,-5,12
3070,3462,-111,-5,12
3071,3461,-111,-5,12
3072,3460,-111,-5,11
3073,3459,-111,-5,11
3074,3458,-111,-6,11
3075,3457,-111,-6,11
3076,3456,-111,-6,11
3077,3455,-111,-6,11
3078,3454,-110,-6,11
3079,3453,-110,-6,11
3080,3452,-110,-6,11
3081,3451,-110,-6,11
3082,3450,-110,-6,12
3083,3449,-109,-6,12
3084,3448,-109,-6,12
3085,3447,-109,-6,12
3086,3446,-109,-6,12
3087,3445,-109,-6,12
3088,3444,-109,-6,12
3089,3443,-109,-6,12
3090,3442,-109,-6,12
3091,3441,-109,-6,12
3092,3440,-109,-6,12
3093,3439,-109,-6,12
3094,3438,-109,-6,13
3095,3437,-109,-5,13
3096,3436,-109,-5,13
3097,3435,-109,-5,13
3098,3434,-109,-5,13
3099,3433,-109,-5,13
3100,3432,-111,-5,13
3101,3431,-111,-5,13
3102,3430,-111,-5,13
3103,3429,-111,-5,12
3104,3428,-111,-5,12
3105,3427,-111,-5,12
3106,3426,-111,-5,12
3107,3425,-111,-5,12
3108,3424,-111,-5,11
3109,3423,-111,-5,12
3110,3422,-111,-5,12
3111,3421,-111,-5,12
3112,3420,-111,-5,12
3113,3419,-111,-5,12
3114,3418,-111,-5,12
3115,3417,-111,-5,12
3116,3416,-111,-5,12
3117,3415,-111,-4,12
3118,3414,-111,-4,12
3119,3413,-111,-4,12
3120,3412,-111,-4,12
3121,3411,-111,-4,12
3122,3410,-111,-4,12
3123,3409,-111,-4,12
3124,3408,-111,-4,12
3125,3407,-111,-4,12
3126,3406,-111,-4,12
3127,3405,-111,-4,12
3128,3404,-111,-4,12
3129,3403,-111,-4,12
3130,3402,-111,-4,12
3131,3401,-110,-4,12
3132,3400,-110,-4,12
3133,3399,-110,-4,12
3134,3398,-110,-4,12
3135,3397,-110,-4,12
3136,3396,-110,-4,12
3137,3395,-110,-4,12
3138,3394,-110,-4,12
3139,3393,-110,-4,12
3140,3392,-110,-4,12
3141,3391,-110,-4,12
3142,3390,-110,-4,12
3143,3389,-111,-5,12
3144,3388,-111,-5,12
3145,3387,-111,-5,12
3146,3386,-111,-5,12
3147,3385,-111,-5,12
3148,3384,-113,-6,12
3149,3383,-113,-6,12
3150,3382,-113,-6,12
3151,3381,-113,-6,12
3152,3380,-113,-6,11
3153,3379,-113,-6,11
3154,3378,-113,-6,10
3155,3377,-113,-6,10
3156,3376,-113,-6,10
3157,3375,-112,-7,10
3158,3374,-112,-7,10
3159,3373,-112,-7,11
3160,3372,-112,-7,11
3161,3371,-111,-7,11
3162,3370,-111,-7,11
3163,3369,-111,-7,11
3164,3368,-111,-7,11
3165,3367,-110,-7,11
3166,3366,-110,-7,11
3167,3365,-110,-7,11
3168,3364,-110,-7,11
3169,3363,-110,-7,12
3170,3362,-110,-6,12
3171,3361,-110,-6,12
3172,3360,-110,-6,12
3173,3359,-110,-6,12
3174,3358,-110,-6,12
3175,3357,-110,-6,12
3176,3356,-110,-6,12
3177,3355,-110,-6,12
3178,3354,-110,-6,12
3179,3353,-109,-7,12
3180,3352,-109,-7,12
3181,3351,-109,-7,12
3182,3350,-109,-7,12
3183,3349,-108,-7,12
3184,3348,-108,-7,12
3185,3347,-108,-7,12
3186,3346,-108,-7,12
3187,3345,-108,-7,12
3188,3344,-108,-7,12
3189,3343,-108,-7,12
3190,3342,-108,-7,13
3191,3341,-108,-7,13
3192,3340,-108,-7,12
3193,3339,-108,-7,13
3194,3338,-108,-7,13
3195,3337,-108,-7,13
3196,3336,-108,-7,13
3197,3335,-108,-7,13
3198,3334,-108,-7,12
3199,3333,-108,-7,12
3200,3332,-108,-7,12
3201,3331,-108,-7,12
3202,3330,-108,-7,12
3203,3329,-108,-7,12
3204,3328,-108,-7,13
3205,3327,-108,-7,13
3206,3326,-108,-7,13
3207,3325,-108,-7,13
3208,3324,-108,-7,13
3209,3323,-108,-7,13
3210,3322,-108,-7,13
3211,3321,-108,-7,13
3212,3320,-108,-7,13
3213,3319,-108,-7,13
3214,3318,-108,-7,13
3215,3317,-108,-7,13
3216,3316,-108,-7,13
3217,3315,-108,-7,13
3218,3314,-108,-7,12
3219,3313,-108,-7,12
3220,3312,-108,-7,12
3221,3311,-108,-7,12
3222,3310,-108,-7,12
3223,3309,-108,-7,12
3224,3308,-108,-7,12
3225,3307,-108,-7,12
3226,3306,-109,-7,13
3227,3305,-109,-7,13
3228,3304,-109,-7,13
3229,3303,-109,-7,13
3230,3302,-109,-7,13
3231,3301,-112,-6,13
3232,3300,-112,-6,13
3233,3299,-112,-6,12
3234,3298,-112,-6,12
3235,3297,-112,-5,11
3236,3296,-112,-5,11
3237,3295,-112,-5,10
3238,3294,-112,-5,10
3239,3293,-112,-5,10
3240,3292,-108,-6,9
3241,3291,-108,-6,10
3242,3290,-108,-6,11
3243,3289,-108,-6,13
3244,3288,-109,-5,13
3245,3287,-109,-5,13
3246,3286,-109,-5,13
3247,3285,-109,-5,12
3248,3284,-110,-5,13
3249,3283,-110,-5,13
3250,3282,-110,-5,13
3251,3281,-110,-5,12
3252,3280,-110,-5,12
3253,3279,-110,-5,12
3254,3278,-110,-5,12
3255,3277,-110,-5,12
3256,3276,-110,-5,11
3257,3275,-110,-6,12
3258,3274,-110,-6,12
3259,3273,-110,-6,12
3260,3272,-110,-6,12
3261,3271,-110,-6,12
3262,3270,-110,-5,12
3263,3269,-110,-5,12
3264,3268,-110,-5,12
3265,3267,-110,-5,12
3266,3266,-110,-5,11
3267,3265,-110,-5,12
3268,3264,-110,-5,11
3269,3263,-110,-5,12
3270,3262,-110,-4,12
3271,3261,-110,-4,12
3272,3260,-110,-4,12
3273,3259,-110,-4,12
3274,3258,-110,-4,12
3275,3257,-110,-4,12
3276,3256,-110,-4,12
3277,3255,-110,-4,12
3278,3254,-110,-4,12
3279,3253,-109,-4,12
3280,3252,-109,-4,12
3281,3251,-109,-4,12
3282,3250,-109,-4,12
3283,3249,-109,-4,12
3284,3248,-109,-4,12
3285,3247,-109,-4,12
3286,3246,-109,-4,12
3287,3245,-109,-4,12
3288,3244,-109,-3,12
3289,3243,-109,-3,12
3290,3242,-109,-3,13
3291,3241,-109,-3,12
3292,3240,-109,-4,12
3293,3239,-109,-4,13
3294,3238,-109,-4,12
3295,3237,-109,-4,13
3296,3236,-109,-4,12
3297,3235,-109,-4,13
3298,3234,-109,-4,12
3299,3233,-109,-4,13
3300,3232,-109,-4,13
3301,3231,-109,-3,13
3302,3230,-109,-3,12
3303,3229,-109,-3,12
3304,3228,-109,-3,13
3305,3227,-110,-3,13
3306,3226,-110,-3,13
3307,3225,-110,-3,12
3308,3224,-110,-3,12
3309,3223,-110,-3,12
3310,3222,-110,-3,12
3311,3221,-110,-3,12
3312,3220,-110,-3,12
3313,3219,-110,-3,12
3314,3218,-110,-3,12
3315,3217,-110,-3,12
3316,3216,-110,-3,12
3317,3215,-110,-3,12
3318,3214,-110,-3,12
3319,3213,-110,-3,12
3320,3212,-110,-3,12
3321,3211,-110,-3,12
3322,3210,-110,-3,12
3323,3209,-110,-3,12
3324,3208,-110,-3,12
3325,3207,-110,-3,12
3326,3206,-110,-3,12
3327,3205,-111,-3,12
3328,3204,-111,-3,12
3329,3203,-111,-3,12
3330,3202,-111,-3,12
3331,3201,-111,-3,12
3332,3200,-110,-4,12
3333,3199,-110,-4,12
3334,3198,-110,-4,12
3335,3197,-109,-4,12
3336,3196,-109,-4,12
3337,3195,-109,-4,12
3338,3194,-109,-4,12
3339,3193,-109,-4,12
3340,3192,-109,-5,12
3341,3191,-109,-5,12
3342,3190,-109,-5,12
3343,3189,-109,-5,12
3344,3188,-111,-6,12
3345,3187,-111,-6,12
3346,3186,-111,-6,12
3347,3185,-111,-6,12
3348,3184,-111,-6,12
3349,3183,-113,-6,12
3350,3182,-113,-6,11
3351,3181,-113,-6,11
3352,3180,-113,-6,11
3353,3179,-114,-6,11
3354,3178,-114,-6,11
3355,3177,-114,-6,11
3356,3176,-114,-6,10
3357,3175,-114,-4,10
3358,3174,-114,-4,10
3359,3173,-114,-4,9
3360,3172,-114,-4,9
3361,3171,-114,-4,9
3362,3170,-111,-3,9
3363,3169,-111,-3,10
3364,3168,-111,-3,11
3365,3167,-111,-3,11
3366,3166,-109,-3,11
3367,3165,-109,-3,12
3368,3164,-109,-3,12
3369,3163,-109,-3,12
3370,3162,-109,-3,13
3371,3161,-110,-3,13
3372,3160,-110,-3,13
3373,3159,-110,-3,12
3374,3158,-110,-3,12
3375,3157,-112,-3,12
3376,3156,-112,-3,12
3377,3155,-112,-3,12
3378,3154,-112,-3,12
3379,3153,-115,-4,12
3380,3152,-115,-4,12
3381,3151,-115,-4,12
3382,3150,-115,-4,12
3383,3149,-118,-6,12
3384,3148,-118,-6,11
3385,3147,-118,-6,10
3386,3146,-118,-6,10
3387,3145,-118,-6,9
3388,3144,-119,-6,8
3389,3143,-119,-6,8
3390,3142,-119,-6,8
3391,3141,-119,-6,8
3392,3140,-118,-6,8
3393,3139,-118,-6,8
3394,3138,-118,-6,8
3395,3137,-118,-6,8
3396,3136,-118,-6,8
3397,3135,-118,-6,8
3398,3134,-118,-6,8
3399,3133,-118,-6,8
3400,3132,-118,-6,7
3401,3131,-118,-6,7
3402,3130,-118,-6,7
3403,3129,-118,-6,8
3404,3128,-118,-6,8
3405,3127,-119,-6,7
3406,3126,-119,-6,7
3407,3125,-119,-6,7
3408,3124,-119,-6,7
3409,3123,-119,-6,7
3410,3122,-118,-6,7
3411,3121,-118,-6,8
3412,3120,-118,-6,7
3413,3119,-118,-6,8
3414,3118,-117,-5,8
3415,3117,-117,-5,7
3416,3116,-117,-5,8
3417,3115,-117,-5,8
3418,3114,-117,-5,8
3419,3113,-117,-5,8
3420,3112,-117,-5,8
3421,3111,-117,-5,8
3422,3110,-116,-5,8
3423,3109,-116,-5,8
3424,3108,-116,-5,8
3425,3107,-116,-5,9
3426,3106,-116,-5,9
3427,3105,-116,-5,9
3428,3104,-116,-5,9
3429,3103,-116,-5,9
3430,3102,-116,-5,9
3431,3101,-114,-4,9
3432,3100,-114,-4,8
3433,3099,-114,-4,8
3434,3098,-114,-4,8
3435,3097,-114,-4,8
3436,3096,-112,-3,8
3437,3095,-112,-3,8
3438,3094,-112,-3,9
3439,3093,-112,-3,9
3440,3092,-112,-3,10
3441,3091,-111,-3,11
3442,3090,-111,-3,12
3443,3089,-111,-3,12
3444,3088,-111,-3,12
3445,3087,-111,-3,12
3446,3086,-111,-3,12
3447,3085,-111,-3,12
3448,3084,-111,-3,12
3449,3083,-111,-3,12
3450,3082,-111,-3,12
3451,3081,-111,-3,12
3452,3080,-111,-3,12
3453,3079,-110,-4,12
3454,3078,-110,-4,12
3455,3077,-110,-4,12
3456,3076,-110,-4,12
3457,3075,-110,-4,12
3458,3074,-111,-6,13
3459,3073,-111,-6,13
3460,3072,-111,-6,12
3461,3071,-111,-6,12
3462,3070,-110,-6,11
3463,3069,-110,-6,11
3464,3068,-110,-6,11
3465,3067,-110,-6,12
3466,3066,-109,-6,12
3467,3065,-109,-6,12
3468,3064,-109,-6,12
3469,3063,-109,-6,12
3470,3062,-109,-6,12
3471,3061,-109,-6,12
3472,3060,-109,-6,12
3473,3059,-109,-6,12
3474,3058,-109,-6,12
3475,3057,-109,-5,12
3476,3056,-109,-5,12
3477,3055,-109,-5,12
3478,3054,-109,-5,12
3479,3053,-109,-5,12
3480,3052,-112,-5,12
3481,3051,-112,-5,13
3482,3050,-112,-5,13
3483,3049,-112,-5,13
3484,3048,-115,-5,12
3485,3047,-115,-5,12
3486,3046,-115,-5,10
3487,3045,-115,-5,9
3488,3044,-112,-4,9
3489,3043,-112,-4,9
3490,3042,-112,-4,9
3491,3041,-112,-4,9
3492,3040,-112,-5,11
3493,3039,-112,-5,11
3494,3038,-112,-5,12
3495,3037,-112,-5,12
3496,3036,-112,-5,12
3497,3035,-112,-5,11
3498,3034,-112,-5,11
3499,3033,-112,-5,11
3500,3032,-112,-5,11
3501,3031,-114,-5,12
3502,3030,-114,-5,12
3503,3029,-114,-5,12
3504,3028,-114,-5,10
3505,3027,-114,-5,10
3506,3026,-114,-4,10
3507,3025,-114,-4,10
3508,3024,-114,-4,9
3509,3023,-114,-4,9
3510,3022,-111,-3,10
3511,3021,-111,-3,7
3512,3020,-111,-3,8
3513,3019,-111,-3,9
3514,3018,-113,-5,11
3515,3017,-113,-5,11
3516,3016,-113,-5,12
3517,3015,-113,-5,12
3518,3014,-113,-5,13
3519,3013,-120,-9,12
3520,3012,-120,-9,12
3521,3011,-120,-9,10
3522,3010,-120,-9,9
3523,3009,-122,-9,8
3524,3008,-122,-9,8
3525,3007,-122,-9,7
3526,3006,-122,-9,6
3527,3005,-122,-9,6
3528,3004,-119,-7,5
3529,3003,-119,-7,5
3530,3002,-119,-7,5
3531,3001,-115,-4,4
3532,3000,-115,-4,6
3533,2999,-115,-4,7
3534,2998,-115,-4,8
3535,2997,-115,-4,8
3536,2996,-115,-5,9
3537,2995,-115,-5,9
3538,2994,-115,-5,9
3539,2993,-115,-5,10
3540,2992,-116,-6,10
3541,2991,-116,-6,10
3542,2990,-116,-6,9
3543,2989,-116,-6,9
3544,2988,-116,-6,9
3545,2987,-115,-5,7
3546,2986,-115,-5,8
3547,2985,-115,-5,10
3548,2984,-115,-5,10
3549,2983,-115,-5,10
3550,2982,-117,-6,10
3551,2981,-117,-6,9
3552,2980,-117,-6,9
3553,2979,-117,-6,8
3554,2978,-117,-6,5
3555,2977,-117,-6,8
3556,2976,-117,-6,10
3557,2975,-117,-6,9
3558,2974,-114,-5,7
3559,2973,-114,-5,5
3560,2972,-114,-5,10
3561,2971,-114,-5,11
3562,2970,-112,-4,10
3563,2969,-112,-4,9
3564,2968,-112,-4,9
3565,2967,-112,-4,7
3566,2966,-112,-4,8
3567,2965,-107,-2,9
3568,2964,-107,-2,10
3569,2963,-107,-2,9
3570,2962,-107,-2,12
3571,2961,-109,-3,13
3572,2960,-109,-3,15
3573,2959,-109,-3,14
3574,2958,-109,-3,13
3575,2957,-109,-3,12
3576,2956,-109,-3,12
3577,2955,-109,-3,11
3578,2954,-109,-3,10
3579,2953,-108,-3,12
3580,2952,-108,-3,12
3581,2951,-108,-3,12
3582,2950,-108,-3,12
3583,2949,-108,-3,12
3584,2948,-109,-3,13
3585,2947,-109,-3,12
3586,2946,-109,-3,12
3587,2945,-109,-3,11
3588,2944,-109,-3,11
3589,2943,-108,-3,12
3590,2942,-108,-3,14
3591,2941,-108,-3,13
3592,2940,-108,-3,13
3593,2939,-105,-2,11
3594,2938,-105,-2,11
3595,2937,-105,-2,10
3596,2936,-105,-2,12
3597,2935,-106,-2,13
3598,2934,-106,-2,15
3599,2933,-106,-2,14
3600,2932,-106,-2,13
3601,2931,-107,-2,14
3602,2930,-107,-2,14
3603,2929,-107,-2,14
3604,2928,-107,-2,13
3605,2927,-107,-2,13
3606,2926,-107,-2,12
3607,2925,-107,-2,12
3608,2924,-107,-2,12
3609,2923,-107,-2,15
3610,2922,-108,-2,13
3611,2921,-108,-2,13
3612,2920,-108,-2,15
3613,2919,-108,-2,13
3614,2918,-108,-2,11
3615,2917,-106,-2,13
3616,2916,-106,-2,12
3617,2915,-106,-2,10
3618,2914,-106,-2,13
3619,2913,-106,-2,14
3620,2912,-106,-2,13
3621,2911,-106,-2,12
3622,2910,-106,-2,12
3623,2909,-107,-3,15
3624,2908,-107,-3,15
3625,2907,-107,-3,13
3626,2906,-107,-3,12
3627,2905,-107,-3,13
3628,2904,-105,-2,12
3629,2903,-105,-2,13
3630,2902,-105,-2,13
3631,2901,-105,-2,13
3632,2900,-102,-2,13
3633,2899,-102,-2,13
3634,2898,-102,-2,15
3635,2897,-102,-2,15
3636,2896,-102,-2,15
3637,2895,-102,-2,15
3638,2894,-102,-2,15
3639,2893,-102,-2,15
3640,2892,-106,-2,15
3641,2891,-106,-2,15
3642,2890,-106,-2,15
3643,2889,-106,-2,15
3644,2888,-106,-2,15
3645,2887,-108,-3,15
3646,2886,-108,-3,13
3647,2885,-108,-3,13
3648,2884,-108,-3,12
3649,2883,-109,-3,12
3650,2882,-109,-3,13
3651,2881,-109,-3,13
3652,2880,-109,-3,13
3653,2879,-109,-3,11
3654,2878,-109,-3,11
3655,2877,-109,-3,11
3656,2876,-109,-3,12
3657,2875,-109,-3,12
3658,2874,-109,-3,12
3659,2873,-106,-2,10
3660,2872,-106,-2,10
3661,2871,-106,-2,12
3662,2870,-106,-2,12
3663,2869,-107,-3,13
3664,2868,-107,-3,13
3665,2867,-107,-3,14
3666,2866,-107,-3,13
3667,2865,-107,-3,13
3668,2864,-107,-3,11
3669,2863,-107,-3,12
3670,2862,-107,-3,13
3671,2861,-107,-3,13
3672,2860,-107,-3,13
3673,2859,-107,-3,10
3674,2858,-107,-3,9
3675,2857,-107,-3,11
3676,2856,-105,-2,12
3677,2855,-105,-2,10
3678,2854,-105,-2,13
3679,2853,-105,-2,13
3680,2852,-106,-3,12
3681,2851,-106,-3,14
3682,2850,-106,-3,15
3683,2849,-106,-3,14
3684,2848,-104,-2,13
3685,2847,-104,-2,12
3686,2846,-104,-2,12
3687,2845,-104,-2,13
3688,2844,-107,-3,13
3689,2843,-107,-3,13
3690,2842,-107,-3,13
3691,2841,-107,-3,12
3692,2840,-107,-3,12
3693,2839,-106,-3,11
3694,2838,-106,-3,12
3695,2837,-106,-3,13
3696,2836,-106,-3,13
3697,2835,-106,-3,13
3698,2834,-104,-3,12
3699,2833,-104,-3,12
3700,2832,-104,-3,13
3701,2831,-104,-3,13
3702,2830,-107,-4,13
3703,2829,-107,-4,14
3704,2828,-107,-4,13
3705,2827,-107,-4,13
3706,2826,-106,-4,13
3707,2825,-106,-4,12
3708,2824,-106,-4,12
3709,2823,-106,-4,13
3710,2822,-108,-3,15
3711,2821,-108,-3,14
3712,2820,-108,-3,13
3713,2819,-108,-3,12
3714,2818,-108,-3,11
3715,2817,-105,-3,9
3716,2816,-105,-3,12
3717,2815,-105,-3,12
3718,2814,-105,-3,15
3719,2813,-106,-3,15
3720,2812,-106,-3,15
3721,2811,-106,-3,12
3722,2810,-106,-3,14
3723,2809,-106,-3,15
3724,2808,-104,-2,13
3725,2807,-104,-2,13
3726,2806,-104,-2,12
3727,2805,-104,-2,12
3728,2804,-105,-3,13
3729,2803,-105,-3,15
3730,2802,-105,-3,15
3731,2801,-105,-3,15
3732,2800,-107,-2,15
3733,2799,-107,-2,15
3734,2798,-107,-2,13
3735,2797,-107,-2,13
3736,2796,-107,-2,13
3737,2795,-108,-3,12
3738,2794,-108,-3,15
3739,2793,-108,-3,15
3740,2792,-108,-3,13
3741,2791,-108,-4,12
3742,2790,-108,-4,12
3743,2789,-108,-4,13
3744,2788,-108,-4,13
3745,2787,-108,-4,13
3746,2786,-108,-4,11
3747,2785,-108,-4,11
3748,2784,-108,-4,13
3749,2783,-108,-4,12
3750,2782,-107,-4,10
3751,2781,-107,-4,10
3752,2780,-107,-4,11
3753,2779,-107,-4,11
3754,2778,-105,-3,11
3755,2777,-105,-3,11
3756,2776,-105,-3,12
3757,2775,-105,-3,11
3758,2774,-105,-3,13
3759,2773,-105,-3,14
3760,2772,-105,-3,14
3761,2771,-105,-3,13
3762,2770,-105,-3,13
3763,2769,-105,-2,14
3764,2768,-105,-2,15
3765,2767,-105,-2,15
3766,2766,-105,-2,14
3767,2765,-105,-2,13
3768,2764,-105,-3,14
3769,2763,-105,-3,13
3770,2762,-105,-3,13
3771,2761,-103,-3,13
3772,2760,-103,-3,13
3773,2759,-103,-3,15
3774,2758,-103,-3,15
3775,2757,-103,-3,15
3776,2756,-104,-2,15
3777,2755,-104,-2,15
3778,2754,-104,-2,14
3779,2753,-104,-2,13
3780,2752,-104,-3,13
3781,2751,-104,-3,13
3782,2750,-104,-3,14
3783,2749,-104,-3,15
3784,2748,-104,-3,15
3785,2747,-107,-3,15
3786,2746,-107,-3,15
3787,2745,-107,-3,15
3788,2744,-107,-3,15
3789,2743,-104,-3,11
3790,2742,-104,-3,11
3791,2741,-104,-3,11
3792,2740,-104,-3,13
3793,2739,-105,-3,15
3794,2738,-105,-3,15
3795,2737,-105,-3,15
3796,2736,-105,-3,15
3797,2735,-105,-3,13
3798,2734,-104,-3,13
3799,2733,-104,-3,15
3800,2732,-104,-3,13
3801,2731,-104,-3,12
3802,2730,-105,-2,13
3803,2729,-105,-2,13
3804,2728,-105,-2,15
3805,2727,-105,-2,15
3806,2726,-105,-2,15
3807,2725,-105,-3,13
3808,2724,-105,-3,15
3809,2723,-105,-3,15
3810,2722,-105,-3,15
3811,2721,-108,-3,15
3812,2720,-108,-3,15
3813,2719,-108,-3,13
3814,2718,-108,-3,10
3815,2717,-103,-2,8
3816,2716,-103,-2,10
3817,2715,-103,-2,12
3818,2714,-103,-2,14
3819,2713,-101,-2,15
3820,2712,-101,-2,15
3821,2711,-101,-2,15
3822,2710,-101,-2,15
3823,2709,-101,-2,15
3824,2708,-99,-2,15
3825,2707,-99,-2,15
3826,2706,-99,-2,15
3827,2705,-99,-2,15
3828,2704,-99,-2,15
3829,2703,-99,-2,15
3830,2702,-99,-2,15
3831,2701,-99,-2,15
3832,2700,-99,-2,15
3833,2699,-102,-2,15
3834,2698,-102,-2,15
3835,2697,-102,-2,15
3836,2696,-102,-2,15
3837,2695,-105,-2,15
3838,2694,-105,-2,15
3839,2693,-105,-2,15
3840,2692,-105,-2,15
3841,2691,-102,-2,13
3842,2690,-102,-2,13
3843,2689,-102,-2,13
3844,2688,-102,-2,15
3845,2687,-102,-2,15
3846,2686,-104,-2,15
3847,2685,-104,-2,15
3848,2684,-104,-2,15
3849,2683,-104,-2,14
3850,2682,-103,-2,13
3851,2681,-103,-2,13
3852,2680,-103,-2,14
3853,2679,-103,-2,14
3854,2678,-103,-2,14
3855,2677,-105,-3,15
3856,2676,-105,-3,15
3857,2675,-105,-3,13
3858,2674,-104,-3,13
3859,2673,-104,-3,15
3860,2672,-104,-3,15
3861,2671,-104,-3,15
3862,2670,-104,-3,15
3863,2669,-100,-2,12
3864,2668,-100,-2,12
3865,2667,-100,-2,13
3866,2666,-100,-2,15
3867,2665,-100,-2,15
3868,2664,-100,-2,15
3869,2663,-100,-2,15
3870,2662,-100,-2,15
3871,2661,-100,-2,15
3872,2660,-100,-2,15
3873,2659,-100,-2,15
3874,2658,-100,-2,15
3875,2657,-100,-2,15
3876,2656,-100,-2,15
3877,2655,-99,-2,15
3878,2654,-99,-2,15
3879,2653,-99,-2,15
3880,2652,-99,-2,15
3881,2651,-99,-2,15
3882,2650,-99,-2,15
3883,2649,-99,-2,15
3884,2648,-99,-2,15
3885,2647,-99,-2,15
3886,2646,-99,-2,15
3887,2645,-99,-2,15
3888,2644,-99,-2,15
3889,2643,-99,-2,15
3890,2642,-99,-2,15
3891,2641,-99,-2,15
3892,2640,-99,-2,15
3893,2639,-99,-2,15
3894,2638,-101,-2,15
3895,2637,-101,-2,15
3896,2636,-101,-2,15
3897,2635,-101,-2,15
3898,2634,-101,-2,15
3899,2633,-101,-2,15
3900,2632,-101,-2,15
3901,2631,-101,-2,15
3902,2630,-101,-2,15
3903,2629,-101,-2,15
3904,2628,-101,-2,15
3905,2627,-101,-2,0
3906,2626,-101,-2,15
3907,2625,-101,-2,15
3908,2624,-101,-2,15
3909,2623,-101,-2,15
3910,2622,-101,-2,15
3911,2621,-103,-3,15
3912,2620,-103,-3,15
3913,2619,-103,-3,15
3914,2618,-103,-3,15
3915,2617,-103,-3,15
3916,2616,-102,-2,15
3917,2615,-102,-2,15
3918,2614,-102,-2,15
3919,2613,-102,-2,15
3920,2612,-104,-3,15
3921,2611,-104,-3,15
3922,2610,-104,-3,15
3923,2609,-104,-3,15
3924,2608,-102,-3,13
3925,2607,-102,-3,13
3926,2606,-102,-3,13
3927,2605,-102,-3,13
3928,2604,-99,-2,12
3929,2603,-99,-2,13
3930,2602,-99,-2,15
3931,2601,-99,-2,15
3932,2600,-99,-2,15
3933,2599,-99,-2,15
3934,2598,-99,-2,15
3935,2597,-99,-2,15
3936,2596,-99,-2,15
3937,2595,-102,-2,15
3938,2594,-102,-2,15
3939,2593,-102,-2,15
3940,2592,-102,-2,15
3941,2591,-102,-2,15
3942,2590,-104,-3,15
3943,2589,-104,-3,15
3944,2588,-104,-3,15
3945,2587,-104,-3,15
3946,2586,-102,-2,15
3947,2585,-102,-2,13
3948,2584,-102,-2,13
3949,2583,-102,-2,13
3950,2582,-103,-2,13
3951,2581,-103,-2,15
3952,2580,-103,-2,15
3953,2579,-103,-2,15
3954,2578,-103,-2,15
3955,2577,-103,-2,15
3956,2576,-103,-2,15
3957,2575,-103,-2,15
3958,2574,-103,-2,15
3959,2573,-108,-3,15
3960,2572,-108,-3,15
3961,2571,-108,-3,15
3962,2570,-108,-3,15
3963,2569,-108,-3,13
3964,2568,-106,-3,12
3965,2567,-106,-3,12
3966,2566,-106,-3,13
3967,2565,-101,-2,13
3968,2564,-101,-2,13
3969,2563,-101,-2,13
3970,2562,-101,-2,15
3971,2561,-101,-2,15
3972,2560,-101,-2,15
3973,2559,-101,-2,15
3974,2558,-101,-2,15
3975,2557,-101,-2,15
3976,2556,-100,-2,15
3977,2555,-100,-2,15
3978,2554,-100,-2,15
3979,2553,-100,-2,15
3980,2552,-100,-2,15
3981,2551,-99,-3,15
3982,2550,-99,-3,15
3983,2549,-99,-3,15
3984,2548,-99,-3,15
3985,2547,-99,-3,15
3986,2546,-98,-4,15
3987,2545,-98,-4,15
3988,2544,-98,-4,15
3989,2543,-98,-2,15
3990,2542,-98,-2,15
3991,2541,-98,-2,15
3992,2540,-98,-2,15
3993,2539,-98,-2,15
3994,2538,-97,-2,15
3995,2537,-97,-2,15
3996,2536,-97,-2,15
3997,2535,-97,-2,15
3998,2534,-96,-2,15
3999,2533,-96,-2,15
4000,2532,-96,-2,15
4001,2531,-96,-2,15
4002,2530,-96,-2,15
4003,2529,-96,-2,15
4004,2528,-96,-2,15
4005,2527,-96,-2,15
4006,2526,-96,-2,15
4007,2525,-96,-2,15
4008,2524,-96,-2,15
4009,2523,-96,-2,15
4010,2522,-96,-2,15
4011,2521,-96,-2,15
4012,2520,-96,-2,15
4013,2519,-96,-2,15
4014,2518,-96,-2,15
4015,2517,-96,-2,15
4016,2516,-96,-2,15
4017,2515,-96,-2,15
4018,2514,-96,-2,15
4019,2513,-96,-2,15
4020,2512,-96,-2,15
4021,2511,-96,-2,15
4022,2510,-96,-2,15
4023,2509,-96,-2,15
4024,2508,-96,-2,15
4025,2507,-96,-2,15
4026,2506,-96,-2,15
4027,2505,-96,-2,15
4028,2504,-96,-2,15
4029,2503,-96,-2,15
4030,2502,-96,-2,15
4031,2501,-96,-2,15
4032,2500,-96,-2,15
4033,2499,-96,-2,15
4034,2498,-96,-2,15
4035,2497,-96,-2,15
4036,2496,-96,-2,15
4037,2495,-98,-2,15
4038,2494,-98,-2,15
4039,2493,-98,-2,15
4040,2492,-98,-2,15
4041,2491,-98,-2,15
4042,2490,-97,-2,15
4043,2489,-97,-2,15
4044,2488,-97,-2,15
4045,2487,-97,-2,15
4046,2486,-97,-2,15
4047,2485,-97,-2,15
4048,2484,-97,-2,15
4049,2483,-97,-2,15
4050,2482,-97,-2,15
4051,2481,-100,-2,15
4052,2480,-100,-2,15
4053,2479,-100,-2,15
4054,2478,-100,-2,15
4055,2477,-98,-2,15
