,rsrp,rsrq,wbcqi,date_index
4852,-81,-2,15,1680
4853,-81,-2,15,1679
4854,-81,-2,15,1678
4855,-81,-2,15,1677
4856,-81,-2,15,1676
4857,-81,-2,15,1675
4858,-81,-2,15,1674
4859,-81,-2,15,1673
4860,-81,-2,15,1672
4861,-81,-2,15,1671
4862,-81,-2,15,1670
4863,-81,-2,15,1669
4864,-81,-2,15,1668
4865,-81,-2,15,1667
4866,-81,-2,15,1666
4867,-81,-2,15,1665
4868,-81,-2,15,1664
4869,-81,-2,15,1663
4870,-81,-2,15,1662
4871,-81,-2,15,1661
4872,-81,-2,15,1660
4873,-81,-2,15,1659
4874,-81,-2,15,1658
4875,-81,-2,15,1657
4876,-81,-2,15,1656
4877,-81,-2,15,1655
4878,-81,-2,15,1654
4879,-80,-2,15,1653
4880,-80,-2,15,1652
4881,-80,-2,15,1651
4882,-80,-2,15,1650
4883,-81,-2,15,1649
4884,-81,-2,15,1648
4885,-81,-2,15,1647
4886,-81,-2,15,1646
4887,-81,-2,15,1645
4888,-81,-2,15,1644
4889,-81,-2,15,1643
4890,-81,-2,15,1642
4891,-81,-2,15,1641
4892,-81,-2,15,1640
4893,-81,-2,15,1639
4894,-81,-2,15,1638
4895,-81,-2,15,1637
4896,-81,-2,15,1636
4897,-81,-2,15,1635
4898,-81,-2,15,1634
4899,-81,-2,15,1633
4900,-81,-2,15,1632
4901,-81,-2,15,1631
4902,-81,-2,15,1630
4903,-81,-2,15,1629
4904,-81,-2,15,1628
4905,-81,-2,15,1627
4906,-81,-2,15,1626
4907,-81,-2,15,1625
4908,-81,-2,15,1624
4909,-81,-2,15,1623
4910,-81,-2,15,1622
4911,-81,-2,15,1621
4912,-81,-2,15,1620
4913,-81,-2,15,1619
4914,-81,-2,15,1618
4915,-81,-2,15,1617
4916,-81,-2,15,1616
4917,-81,-2,15,1615
4918,-81,-2,15,1614
4919,-81,-2,15,1613
4920,-81,-2,15,1612
4921,-81,-2,15,1611
4922,-81,-2,15,1610
4923,-81,-2,15,1609
4924,-81,-2,15,1608
4925,-81,-2,15,1607
4926,-81,-2,15,1606
4927,-81,-2,15,1605
4928,-81,-2,15,1604
4929,-81,-2,15,1603
4930,-81,-2,15,1602
4931,-81,-2,15,1601
4932,-81,-2,15,1600
4933,-81,-2,15,1599
4934,-81,-2,15,1598
4935,-81,-2,15,1597
4936,-81,-2,15,1596
4937,-81,-2,15,1595
4938,-81,-2,15,1594
4939,-81,-2,15,1593
4940,-81,-2,15,1592
4941,-81,-2,15,1591
4942,-81,-2,15,1590
4943,-81,-2,15,1589
4944,-81,-2,15,1588
4945,-81,-2,15,1587
4946,-81,-2,15,1586
4947,-81,-2,15,1585
4948,-81,-2,15,1584
4949,-81,-2,15,1583
4950,-81,-2,15,1582
4951,-81,-2,15,1581
4952,-81,-2,15,1580
4953,-81,-2,15,1579
4954,-81,-2,15,1578
4955,-81,-2,15,1577
4956,-81,-2,15,1576
4957,-81,-2,15,1575
4958,-81,-2,15,1574
4959,-81,-2,15,1573
4960,-81,-2,15,1572
4961,-81,-2,15,1571
4962,-80,-2,15,1570
4963,-80,-2,15,1569
4964,-80,-2,15,1568
4965,-80,-2,15,1567
4966,-80,-2,15,1566
4967,-80,-2,15,1565
4968,-80,-2,15,1564
4969,-80,-2,15,1563
4970,-81,-2,15,1562
4971,-81,-2,15,1561
4972,-81,-2,15,1560
4973,-81,-2,15,1559
4974,-81,-2,15,1558
4975,-81,-2,15,1557
4976,-81,-2,15,1556
4977,-81,-2,15,1555
4978,-81,-2,15,1554
4979,-81,-2,15,1553
4980,-81,-2,15,1552
4981,-81,-2,15,1551
4982,-81,-2,15,1550
4983,-81,-2,15,1549
4984,-81,-2,15,1548
4985,-81,-2,15,1547
4986,-81,-2,15,1546
4987,-81,-2,15,1545
4988,-81,-2,15,1544
4989,-81,-2,15,1543
4990,-81,-2,15,1542
4991,-81,-2,15,1541
4992,-81,-2,15,1540
4993,-81,-2,15,1539
4994,-81,-2,15,1538
4995,-81,-2,15,1537
4996,-81,-2,15,1536
4997,-80,-2,15,1535
4998,-80,-2,15,1534
4999,-80,-2,15,1533
5000,-80,-2,15,1532
5001,-80,-2,15,1531
5002,-80,-2,15,1530
5003,-80,-2,15,1529
5004,-80,-2,15,1528
5005,-80,-2,15,1527
5006,-80,-2,15,1526
5007,-80,-2,15,1525
5008,-80,-2,15,1524
5009,-80,-2,15,1523
5010,-80,-2,15,1522
5011,-80,-2,15,1521
5012,-80,-2,15,1520
5013,-80,-2,15,1519
5014,-80,-2,15,1518
5015,-80,-2,15,1517
5016,-80,-2,15,1516
5017,-80,-2,15,1515
5018,-80,-2,15,1514
5019,-80,-2,15,1513
5020,-80,-2,15,1512
5021,-80,-2,15,1511
5022,-80,-2,15,1510
5023,-80,-2,15,1509
5024,-80,-2,15,1508
5025,-80,-2,15,1507
5026,-80,-2,15,1506
5027,-80,-2,15,1505
5028,-80,-2,15,1504
5029,-80,-2,15,1503
5030,-80,-2,15,1502
5031,-80,-2,15,1501
5032,-80,-2,15,1500
5033,-80,-2,15,1499
5034,-80,-2,15,1498
5035,-80,-2,15,1497
5036,-81,-2,15,1496
5037,-81,-2,15,1495
5038,-81,-2,15,1494
5039,-81,-2,15,1493
5040,-81,-2,15,1492
5041,-81,-2,15,1491
5042,-81,-2,15,1490
5043,-81,-2,15,1489
5044,-81,-2,15,1488
5045,-81,-2,15,1487
5046,-81,-2,15,1486
5047,-81,-2,15,1485
5048,-81,-2,15,1484
5049,-81,-2,15,1483
5050,-81,-2,15,1482
5051,-81,-2,15,1481
5052,-81,-2,15,1480
5053,-81,-2,15,1479
5054,-81,-2,15,1478
5055,-81,-2,15,1477
5056,-81,-2,15,1476
5057,-81,-2,15,1475
5058,-81,-2,15,1474
5059,-81,-2,15,1473
5060,-81,-2,15,1472
5061,-81,-2,15,1471
5062,-81,-2,15,1470
5063,-81,-2,15,1469
5064,-81,-2,15,1468
5065,-81,-2,15,1467
5066,-81,-2,15,1466
5067,-81,-2,15,1465
5068,-81,-2,15,1464
5069,-81,-2,15,1463
5070,-81,-2,15,1462
5071,-81,-2,15,1461
5072,-81,-2,15,1460
5073,-81,-2,15,1459
5074,-81,-2,15,1458
5075,-81,-2,15,1457
5076,-81,-2,15,1456
5077,-81,-2,15,1455
5078,-81,-2,15,1454
5079,-80,-2,15,1453
5080,-80,-2,15,1452
5081,-80,-2,15,1451
5082,-80,-2,15,1450
5083,-80,-2,15,1449
5084,-81,-2,15,1448
5085,-81,-2,15,1447
5086,-81,-2,15,1446
5087,-81,-2,15,1445
5088,-81,-2,15,1444
5089,-81,-2,15,1443
5090,-81,-2,15,1442
5091,-81,-2,15,1441
5092,-81,-2,15,1440
5093,-81,-2,15,1439
5094,-81,-2,15,1438
5095,-81,-2,15,1437
5096,-81,-2,15,1436
5097,-83,-2,15,1435
5098,-83,-2,15,1434
5099,-83,-2,15,1433
5100,-83,-2,15,1432
5101,-83,-2,15,1431
5102,-83,-2,15,1430
5103,-83,-2,15,1429
5104,-83,-2,15,1428
5105,-83,-2,15,1427
5106,-80,-2,15,1426
5107,-80,-2,15,1425
5108,-80,-2,15,1424
5109,-80,-2,15,1423
5110,-81,-2,15,1422
5111,-81,-2,15,1421
5112,-81,-2,15,1420
5113,-81,-2,15,1419
5114,-81,-2,15,1418
5115,-87,-2,15,1417
5116,-87,-2,15,1416
5117,-87,-2,15,1415
5118,-87,-2,15,1414
5119,-84,-2,15,1413
5120,-84,-2,15,1412
5121,-84,-2,15,1411
5122,-84,-2,15,1410
5123,-82,-2,15,1409
5124,-82,-2,15,1408
5125,-82,-2,15,1407
5126,-82,-2,15,1406
5127,-86,-2,15,1405
5128,-86,-2,15,1404
5129,-86,-2,15,1403
5130,-86,-2,15,1402
5131,-86,-2,15,1401
5132,-84,-2,15,1400
5133,-84,-2,15,1399
5134,-84,-2,15,1398
5135,-84,-2,15,1397
5136,-84,-2,15,1396
5137,-84,-2,15,1395
5138,-84,-2,15,1394
5139,-84,-2,15,1393
5140,-84,-2,15,1392
5141,-85,-2,15,1391
5142,-85,-2,15,1390
5143,-85,-2,15,1389
5144,-85,-2,15,1388
5145,-85,-2,15,1387
5146,-85,-2,15,1386
5147,-85,-2,15,1385
5148,-85,-2,15,1384
5149,-84,-2,15,1383
5150,-84,-2,15,1382
5151,-84,-2,15,1381
5152,-84,-2,15,1380
5153,-84,-2,15,1379
5154,-85,-2,15,1378
5155,-85,-2,15,1377
5156,-85,-2,15,1376
5157,-85,-2,15,1375
5158,-86,-2,15,1374
5159,-86,-2,15,1373
5160,-86,-2,15,1372
5161,-86,-2,15,1371
5162,-86,-2,15,1370
5163,-89,-2,15,1369
5164,-89,-2,15,1368
5165,-89,-2,15,1367
5166,-89,-2,15,1366
5167,-89,-2,15,1365
5168,-89,-2,15,1364
5169,-89,-2,15,1363
5170,-89,-2,15,1362
5171,-89,-2,15,1361
5172,-89,-2,15,1360
5173,-89,-2,15,1359
5174,-89,-2,15,1358
5175,-88,-2,15,1357
5176,-88,-2,15,1356
5177,-88,-2,15,1355
5178,-88,-2,15,1354
5179,-88,-2,15,1353
5180,-89,-2,15,1352
5181,-89,-2,15,1351
5182,-89,-2,15,1350
5183,-89,-2,15,1349
5184,-89,-2,15,1348
5185,-89,-2,15,1347
5186,-89,-2,15,1346
5187,-89,-2,15,1345
5188,-90,-2,15,1344
5189,-90,-2,15,1343
5190,-90,-2,15,1342
5191,-90,-2,15,1341
5192,-90,-2,15,1340
5193,-91,-2,15,1339
5194,-91,-2,15,1338
5195,-91,-2,15,1337
5196,-91,-2,15,1336
5197,-93,-2,15,1335
5198,-93,-2,15,1334
5199,-93,-2,15,1333
5200,-93,-2,15,1332
5201,-93,-2,15,1331
5202,-92,-2,15,1330
5203,-92,-2,15,1329
5204,-92,-2,15,1328
5205,-92,-2,15,1327
5206,-91,-2,15,1326
5207,-91,-2,15,1325
5208,-91,-2,15,1324
5209,-91,-2,15,1323
5210,-92,-2,15,1322
5211,-92,-2,15,1321
5212,-92,-2,15,1320
5213,-92,-2,15,1319
5214,-92,-2,15,1318
5215,-92,-2,15,1317
5216,-92,-2,15,1316
5217,-92,-2,15,1315
5218,-92,-2,15,1314
5219,-93,-2,15,1313
5220,-93,-2,15,1312
5221,-93,-2,15,1311
5222,-93,-2,15,1310
5223,-93,-2,15,1309
5224,-94,-2,15,1308
5225,-94,-2,15,1307
5226,-94,-2,15,1306
5227,-94,-2,15,1305
5228,-95,-2,15,1304
5229,-95,-2,15,1303
5230,-95,-2,15,1302
5231,-95,-2,15,1301
5232,-93,-2,15,1300
5233,-93,-2,15,1299
5234,-93,-2,15,1298
5235,-93,-2,15,1297
5236,-92,-2,15,1296
5237,-92,-2,15,1295
5238,-92,-2,15,1294
5239,-92,-2,15,1293
5240,-92,-2,15,1292
5241,-94,-2,15,1291
5242,-94,-2,15,1290
5243,-94,-2,15,1289
5244,-94,-2,15,1288
5245,-94,-2,15,1287
5246,-94,-2,15,1286
5247,-94,-2,15,1285
5248,-94,-2,15,1284
5249,-94,-2,15,1283
5250,-94,-2,15,1282
5251,-94,-2,15,1281
5252,-94,-2,15,1280
5253,-94,-2,15,1279
5254,-94,-2,15,1278
5255,-94,-2,15,1277
5256,-94,-2,15,1276
5257,-94,-2,15,1275
5258,-94,-2,15,1274
5259,-94,-2,15,1273
5260,-94,-2,15,1272
5261,-94,-2,15,1271
5262,-94,-2,15,1270
5263,-93,-2,15,1269
5264,-93,-2,15,1268
5265,-93,-2,15,1267
5266,-93,-2,15,1266
5267,-94,-2,15,1265
5268,-94,-2,15,1264
5269,-94,-2,15,1263
5270,-94,-2,15,1262
5271,-94,-2,15,1261
5272,-94,-2,15,1260
5273,-94,-2,15,1259
5274,-94,-2,15,1258
5275,-94,-2,15,1257
5276,-94,-2,15,1256
5277,-94,-2,15,1255
5278,-94,-2,15,1254
5279,-94,-2,15,1253
5280,-94,-2,15,1252
5281,-94,-2,15,1251
5282,-94,-2,15,1250
5283,-94,-2,15,1249
5284,-97,-2,15,1248
5285,-97,-2,15,1247
5286,-97,-2,15,1246
5287,-97,-2,15,1245
5288,-97,-2,15,1244
5289,-98,-2,15,1243
5290,-98,-2,15,1242
5291,-98,-2,15,1241
5292,-98,-2,15,1240
5293,-98,-2,15,1239
5294,-97,-2,15,1238
5295,-97,-2,15,1237
5296,-97,-2,15,1236
5297,-97,-2,15,1235
5298,-97,-2,15,1234
5299,-97,-2,15,1233
5300,-97,-2,15,1232
5301,-97,-2,15,1231
5302,-97,-2,15,1230
5303,-97,-2,15,1229
5304,-97,-2,15,1228
5305,-97,-2,15,1227
5306,-100,-2,15,1226
5307,-100,-2,15,1225
5308,-100,-2,15,1224
5309,-100,-2,15,1223
5310,-100,-2,15,1222
5311,-95,-2,15,1221
5312,-95,-2,15,1220
5313,-95,-2,15,1219
5314,-95,-2,15,1218
5315,-96,-2,15,1217
5316,-96,-2,15,1216
5317,-96,-2,15,1215
5318,-96,-2,15,1214
5319,-97,-2,15,1213
5320,-97,-2,15,1212
5321,-97,-2,15,1211
5322,-97,-2,15,1210
5323,-95,-2,15,1209
5324,-95,-2,15,1208
5325,-95,-2,15,1207
5326,-95,-2,15,1206
5327,-95,-2,15,1205
5328,-95,-2,15,1204
5329,-95,-2,15,1203
5330,-95,-2,15,1202
5331,-95,-2,15,1201
5332,-95,-2,15,1200
5333,-94,-2,15,1199
5334,-94,-2,15,1198
5335,-94,-2,15,1197
5336,-94,-2,15,1196
5337,-94,-2,15,1195
5338,-94,-2,15,1194
5339,-94,-2,15,1193
5340,-94,-2,15,1192
5341,-96,-2,15,1191
5342,-96,-2,15,1190
5343,-96,-2,15,1189
5344,-96,-2,15,1188
5345,-96,-2,15,1187
5346,-96,-2,15,1186
5347,-96,-2,15,1185
5348,-96,-2,15,1184
5349,-96,-2,15,1183
5350,-99,-3,15,1182
5351,-99,-3,15,1181
5352,-99,-3,15,1180
5353,-99,-3,15,1179
5354,-96,-2,15,1178
5355,-96,-2,15,1177
5356,-96,-2,15,1176
5357,-96,-2,15,1175
5358,-96,-2,15,1174
5359,-96,-2,15,1173
5360,-96,-2,15,1172
5361,-96,-2,15,1171
5362,-96,-2,15,1170
5363,-101,-2,15,1169
5364,-101,-2,15,1168
5365,-101,-2,15,1167
5366,-101,-2,15,1166
5367,-103,-2,15,1165
5368,-103,-2,15,1164
5369,-103,-2,15,1163
5370,-103,-2,15,1162
5371,-103,-2,15,1161
5372,-105,-3,15,1160
5373,-105,-3,15,1159
5374,-105,-3,15,1158
5375,-105,-3,14,1157
5376,-102,-2,14,1156
5377,-102,-2,13,1155
5378,-102,-2,12,1154
5379,-102,-2,13,1153
5380,-102,-2,13,1152
5381,-100,-2,15,1151
5382,-100,-2,15,1150
5383,-100,-2,15,1149
5384,-101,-2,15,1148
5385,-101,-2,15,1147
5386,-101,-2,15,1146
5387,-101,-2,15,1145
5388,-101,-2,15,1144
5389,-99,-2,15,1143
5390,-99,-2,15,1142
5391,-99,-2,13,1141
5392,-99,-2,14,1140
5393,-98,-2,15,1139
5394,-98,-2,15,1138
5395,-98,-2,15,1137
5396,-98,-2,15,1136
5397,-98,-2,15,1135
5398,-98,-2,15,1134
5399,-98,-2,15,1133
5400,-98,-2,15,1132
5401,-98,-2,15,1131
5402,-98,-2,15,1130
5403,-99,-2,15,1129
5404,-99,-2,15,1128
5405,-99,-2,15,1127
5406,-101,-2,15,1126
5407,-101,-2,15,1125
5408,-101,-2,15,1124
5409,-101,-2,15,1123
5410,-101,-2,15,1122
5411,-102,-2,15,1121
5412,-102,-2,15,1120
5413,-102,-2,13,1119
5414,-102,-2,15,1118
5415,-100,-2,15,1117
5416,-100,-2,15,1116
5417,-100,-2,15,1115
5418,-100,-2,14,1114
5419,-100,-2,13,1113
5420,-101,-2,15,1112
5421,-101,-2,15,1111
5422,-101,-2,15,1110
5423,-101,-2,15,1109
5424,-101,-2,15,1108
5425,-101,-2,15,1107
5426,-101,-2,15,1106
5427,-101,-2,13,1105
5428,-97,-2,15,1104
5429,-97,-2,15,1103
5430,-97,-2,15,1102
5431,-97,-2,15,1101
5432,-97,-2,15,1100
5433,-97,-2,15,1099
5434,-97,-2,15,1098
5435,-97,-2,15,1097
5436,-97,-2,15,1096
5437,-101,-2,15,1095
5438,-101,-2,15,1094
5439,-101,-2,15,1093
5440,-101,-2,15,1092
5441,-101,-2,15,1091
5442,-99,-3,14,1090
5443,-99,-3,14,1089
5444,-99,-3,15,1088
5445,-99,-3,15,1087
5446,-99,-2,15,1086
5447,-99,-2,15,1085
5448,-99,-2,15,1084
5449,-99,-2,15,1083
5450,-100,-2,15,1082
5451,-100,-2,15,1081
5452,-100,-2,15,1080
5453,-100,-2,15,1079
5454,-96,-3,15,1078
5455,-96,-3,13,1077
5456,-96,-3,15,1076
5457,-96,-3,14,1075
5458,-96,-3,15,1074
5459,-92,-2,15,1073
5460,-92,-2,15,1072
5461,-92,-2,15,1071
5462,-92,-2,15,1070
5463,-94,-2,15,1069
5464,-94,-2,15,1068
5465,-94,-2,15,1067
5466,-94,-2,15,1066
5467,-94,-2,15,1065
5468,-100,-2,15,1064
5469,-100,-2,15,1063
5470,-100,-2,15,1062
5471,-100,-2,15,1061
5472,-100,-3,15,1060
5473,-100,-3,15,1059
5474,-100,-3,15,1058
5475,-100,-3,15,1057
5476,-101,-3,15,1056
5477,-101,-3,15,1055
5478,-101,-3,13,1054
5479,-101,-3,13,1053
5480,-101,-3,15,1052
5481,-100,-2,15,1051
5482,-100,-2,15,1050
5483,-100,-2,13,1049
5484,-100,-2,15,1048
5485,-99,-3,15,1047
5486,-99,-3,15,1046
5487,-99,-3,15,1045
5488,-99,-3,14,1044
5489,-99,-3,14,1043
5490,-99,-2,15,1042
5491,-99,-2,15,1041
5492,-99,-2,15,1040
5493,-97,-3,15,1039
5494,-97,-3,15,1038
5495,-97,-3,15,1037
5496,-97,-3,13,1036
5497,-97,-3,13,1035
5498,-99,-2,15,1034
5499,-99,-2,15,1033
5500,-99,-2,15,1032
5501,-99,-2,15,1031
5502,-100,-2,15,1030
5503,-100,-2,15,1029
5504,-100,-2,15,1028
5505,-100,-2,15,1027
5506,-100,-2,15,1026
5507,-105,-3,15,1025
5508,-105,-3,15,1024
5509,-105,-3,15,1023
5510,-105,-3,15,1022
5511,-105,-3,15,1021
5512,-103,-2,12,1020
5513,-103,-2,12,1019
5514,-103,-2,12,1018
5515,-99,-2,12,1017
5516,-99,-2,12,1016
5517,-99,-2,14,1015
5518,-99,-2,13,1014
5519,-99,-2,13,1013
5520,-97,-2,15,1012
5521,-97,-2,15,1011
5522,-97,-2,15,1010
5523,-97,-2,15,1009
5524,-97,-2,15,1008
5525,-97,-2,15,1007
5526,-97,-2,15,1006
5527,-97,-2,15,1005
5528,-97,-2,15,1004
5529,-98,-2,15,1003
5530,-98,-2,15,1002
5531,-98,-2,15,1001
5532,-98,-2,15,1000
5533,-103,-2,15,999
5534,-103,-2,15,998
5535,-103,-2,15,997
5536,-103,-2,15,996
5537,-103,-3,15,995
5538,-103,-3,15,994
5539,-103,-3,15,993
5540,-103,-3,15,992
5541,-103,-3,15,991
5542,-103,-3,15,990
5543,-103,-3,15,989
5544,-103,-3,15,988
5545,-103,-3,15,987
5546,-105,-3,15,986
5547,-105,-3,13,985
5548,-105,-3,13,984
5549,-105,-3,14,983
5550,-105,-3,14,982
5551,-104,-3,13,981
5552,-104,-3,12,980
5553,-104,-3,11,979
5554,-104,-3,12,978
5555,-100,-4,13,977
5556,-100,-4,13,976
5557,-100,-4,13,975
5558,-100,-4,14,974
5559,-100,-4,14,973
5560,-98,-2,15,972
5561,-98,-2,14,971
5562,-98,-2,15,970
5563,-99,-3,15,969
5564,-99,-3,15,968
5565,-99,-3,15,967
5566,-99,-3,15,966
5567,-99,-3,15,965
5568,-101,-2,15,964
5569,-101,-2,15,963
5570,-101,-2,15,962
5571,-101,-2,15,961
5572,-104,-3,15,960
5573,-104,-3,15,959
5574,-104,-3,15,958
5575,-104,-3,15,957
5576,-104,-3,15,956
5577,-101,-3,12,955
5578,-101,-3,12,954
5579,-101,-3,12,953
5580,-101,-3,13,952
5581,-97,-3,13,951
5582,-97,-3,13,950
5583,-101,-4,12,949
5584,-101,-4,10,948
5585,-101,-4,15,947
5586,-101,-4,15,946
5587,-101,-4,15,945
5588,-101,-4,15,944
5589,-101,-4,15,943
5590,-101,-3,14,942
5591,-101,-3,13,941
5592,-101,-3,15,940
5593,-101,-3,15,939
5594,-99,-4,14,938
5595,-99,-4,13,937
5596,-99,-4,12,936
5597,-99,-4,12,935
5598,-99,-4,12,934
5599,-100,-4,15,933
5600,-100,-4,15,932
5601,-100,-4,15,931
5602,-98,-3,14,930
5603,-98,-3,15,929
5604,-98,-3,13,928
5605,-98,-3,14,927
5606,-98,-3,15,926
5607,-97,-3,14,925
5608,-97,-3,15,924
5609,-97,-3,15,923
5610,-97,-3,15,922
5611,-99,-3,15,921
5612,-99,-3,15,920
5613,-99,-3,15,919
5614,-99,-3,15,918
5615,-99,-3,15,917
5616,-103,-3,15,916
5617,-103,-3,15,915
5618,-103,-3,15,914
5619,-103,-3,15,913
5620,-103,-3,13,912
5621,-103,-3,13,911
5622,-103,-3,13,910
5623,-103,-3,13,909
5624,-97,-4,12,908
5625,-97,-4,12,907
5626,-97,-4,13,906
5627,-97,-4,15,905
5628,-97,-4,15,904
5629,-99,-3,15,903
5630,-99,-3,15,902
5631,-99,-3,15,901
5632,-99,-3,15,900
5633,-95,-2,14,899
5634,-95,-2,14,898
5635,-95,-2,15,897
5636,-95,-2,15,896
5637,-95,-2,15,895
5638,-93,-2,15,894
5639,-93,-2,15,893
5640,-93,-2,15,892
5641,-93,-2,15,891
5642,-93,-3,15,890
5643,-93,-3,15,889
5644,-93,-3,15,888
5645,-93,-3,15,887
5646,-92,-4,15,886
5647,-92,-4,15,885
5648,-92,-4,15,884
5649,-92,-4,15,883
5650,-92,-4,15,882
5651,-94,-3,15,881
5652,-94,-3,15,880
5653,-94,-3,15,879
5654,-94,-3,15,878
5655,-97,-2,15,877
5656,-97,-2,15,876
5657,-97,-2,15,875
5658,-97,-2,15,874
5659,-97,-2,15,873
5660,-98,-2,15,872
5661,-98,-2,15,871
5662,-98,-2,15,870
5663,-98,-2,15,869
5664,-98,-2,15,868
5665,-98,-2,15,867
5666,-98,-2,15,866
5667,-98,-2,15,865
5668,-97,-2,15,864
5669,-97,-2,15,863
5670,-97,-2,15,862
5671,-97,-2,15,861
5672,-99,-2,15,860
5673,-99,-2,15,859
5674,-99,-2,15,858
5675,-99,-2,15,857
5676,-99,-2,15,856
5677,-100,-2,15,855
5678,-100,-2,15,854
5679,-100,-2,15,853
5680,-100,-2,15,852
5681,-99,-3,15,851
5682,-99,-3,15,850
5683,-99,-3,15,849
5684,-99,-3,15,848
5685,-99,-3,15,847
5686,-101,-3,15,846
5687,-101,-3,15,845
5688,-101,-3,15,844
5689,-101,-3,15,843
5690,-101,-2,14,842
5691,-101,-2,14,841
5692,-101,-2,15,840
5693,-101,-2,14,839
5694,-101,-3,14,838
5695,-101,-3,13,837
5696,-101,-3,14,836
5697,-101,-3,13,835
5698,-101,-3,14,834
5699,-98,-3,13,833
5700,-98,-3,14,832
5701,-98,-3,15,831
5702,-98,-3,15,830
5703,-100,-2,15,829
5704,-100,-2,15,828
5705,-100,-2,15,827
5706,-100,-2,15,826
5707,-100,-2,15,825
5708,-99,-3,15,824
5709,-99,-3,15,823
5710,-99,-3,15,822
5711,-100,-5,15,821
5712,-100,-5,15,820
5713,-100,-5,15,819
5714,-100,-5,15,818
5715,-100,-5,15,817
5716,-108,-4,15,816
5717,-108,-4,15,815
5718,-108,-4,15,814
5719,-108,-4,15,813
5720,-110,-5,13,812
5721,-110,-5,12,811
5722,-110,-5,11,810
5723,-110,-5,11,809
5724,-110,-5,10,808
5725,-106,-4,9,807
5726,-106,-4,9,806
5727,-106,-4,11,805
5728,-106,-4,11,804
5729,-106,-4,11,803
5730,-106,-4,12,802
5731,-106,-4,12,801
5732,-106,-4,12,800
5733,-107,-3,12,799
5734,-107,-3,12,798
5735,-107,-3,12,797
5736,-107,-3,11,796
5737,-107,-3,11,795
5738,-104,-4,10,794
5739,-104,-4,11,793
5740,-104,-4,12,792
5741,-104,-4,12,791
5742,-100,-3,12,790
5743,-100,-3,13,789
5744,-100,-3,13,788
5745,-100,-3,14,787
5746,-100,-3,15,786
5747,-98,-4,15,785
5748,-98,-4,15,784
5749,-98,-4,15,783
5750,-98,-4,15,782
5751,-99,-5,15,781
5752,-99,-5,15,780
5753,-99,-5,15,779
5754,-99,-5,15,778
5755,-98,-4,15,777
5756,-98,-4,15,776
5757,-98,-4,15,775
5758,-98,-4,15,774
5759,-96,-3,15,773
5760,-96,-3,15,772
5761,-96,-3,15,771
5762,-96,-3,15,770
5763,-96,-3,15,769
5764,-96,-3,15,768
5765,-96,-3,15,767
5766,-96,-3,15,766
5767,-96,-3,15,765
5768,-96,-3,15,764
5769,-97,-2,15,763
5770,-97,-2,15,762
5771,-97,-2,15,761
5772,-97,-2,15,760
5773,-99,-3,15,759
5774,-99,-3,15,758
5775,-99,-3,15,757
5776,-99,-3,15,756
5777,-98,-3,15,755
5778,-98,-3,15,754
5779,-98,-3,15,753
5780,-98,-3,15,752
5781,-100,-4,15,751
5782,-100,-4,15,750
5783,-100,-4,15,749
5784,-100,-4,15,748
5785,-100,-4,15,747
5786,-102,-3,15,746
5787,-102,-3,15,745
5788,-102,-3,15,744
5789,-102,-3,15,743
5790,-104,-4,15,742
5791,-104,-4,15,741
5792,-104,-4,14,740
5793,-104,-4,13,739
5794,-104,-4,13,738
5795,-103,-4,13,737
5796,-103,-4,13,736
5797,-103,-4,12,735
5798,-103,-4,10,734
5799,-103,-2,13,733
5800,-103,-2,15,732
5801,-103,-2,15,731
5802,-103,-2,15,730
5803,-105,-3,15,729
5804,-105,-3,15,728
5805,-105,-3,15,727
5806,-105,-3,15,726
5807,-105,-3,15,725
5808,-109,-3,15,724
5809,-109,-3,14,723
5810,-109,-3,12,722
5811,-109,-3,10,721
5812,-108,-3,11,720
5813,-108,-3,12,719
5814,-108,-3,13,718
5815,-108,-3,12,717
5816,-108,-3,12,716
5817,-110,-4,13,715
5818,-110,-4,13,714
5819,-110,-4,13,713
5820,-110,-4,13,712
5821,-110,-4,11,711
5822,-110,-4,11,710
5823,-110,-4,10,709
5824,-110,-4,10,708
5825,-108,-4,10,707
5826,-108,-4,10,706
5827,-108,-4,10,705
5828,-108,-4,10,704
5829,-104,-3,11,703
5830,-104,-3,11,702
5831,-104,-3,12,701
5832,-104,-3,12,700
5833,-104,-3,13,699
5834,-102,-3,13,698
5835,-102,-3,14,697
5836,-102,-3,14,696
5837,-102,-3,15,695
5838,-102,-3,15,694
5839,-101,-3,15,693
5840,-101,-3,15,692
5841,-101,-3,14,691
5842,-104,-4,15,690
5843,-104,-4,15,689
5844,-104,-4,15,688
5845,-104,-4,15,687
5846,-104,-4,15,686
5847,-101,-4,14,685
5848,-101,-4,12,684
5849,-101,-4,12,683
5850,-101,-4,12,682
5851,-100,-4,15,681
5852,-100,-4,13,680
5853,-100,-4,15,679
5854,-100,-4,15,678
5855,-100,-4,15,677
5856,-100,-3,15,676
5857,-100,-3,15,675
5858,-100,-3,15,674
5859,-100,-3,15,673
5860,-103,-2,15,672
5861,-103,-2,15,671
5862,-103,-2,15,670
5863,-103,-2,15,669
5864,-105,-3,15,668
5865,-105,-3,15,667
5866,-105,-3,15,666
5867,-105,-3,15,665
5868,-109,-4,15,664
5869,-109,-4,15,663
5870,-109,-4,14,662
5871,-109,-4,13,661
5872,-109,-4,13,660
5873,-106,-4,12,659
